HGNC ID	Approved symbol	Status	Previous symbols	Alias symbols
HGNC:44272	TMEM44-AS1	Approved		
HGNC:41082	TMEM44-AS2	Approved		
HGNC:25480	TMEM45A	Approved		FLJ10134, DERP7
HGNC:25194	TMEM45B	Approved		BC016153, FLJ40787
HGNC:18515	TMEM47	Approved	TM4SF10	BCMP1, DKFZP761J17121, DKFZp564E153, VAB-9
HGNC:30590	TMEM50A	Approved		SMP1
HGNC:1280	TMEM50B	Approved	C21orf4	
HGNC:25488	TMEM51	Approved	C1orf72	FLJ10199
HGNC:26301	TMEM51-AS1	Approved	C1orf126	FLJ23703
HGNC:32332	TMEM51-AS2	Approved	C1orf195	
HGNC:27916	TMEM52	Approved		
HGNC:26438	TMEM52B	Approved	C12orf59	FLJ31166
HGNC:26186	TMEM53	Approved		FLJ22353, NET4
HGNC:24143	TMEM54	Approved		CAC-1, BCLP
HGNC:1239	TMEM59	Approved	C1orf8	HSPC001
HGNC:13237	TMEM59L	Approved	C19orf4	BSMAP
HGNC:21754	TMEM60	Approved	C7orf35	DC32
HGNC:27296	TMEM61	Approved		
HGNC:26269	TMEM62	Approved		FLJ23375
HGNC:29118	TMEM63A	Approved	KIAA0792	
HGNC:17735	TMEM63B	Approved	C6orf110	DKFZp434P0531, dJ421H19.2
HGNC:23787	TMEM63C	Approved	C14orf171	DKFZp434P0111, CSC1, hsCSC1
HGNC:25441	TMEM64	Approved		DKFZp762C1112
HGNC:25203	TMEM65	Approved		
HGNC:28396	TMEM67	Approved	MKS3	MGC26979, JBTS6, NPHP11
HGNC:26510	TMEM68	Approved		FLJ32370, DIESL
HGNC:28035	TMEM69	Approved	C1orf154	FLJ21029
HGNC:56807	TMEM69P1	Approved		
HGNC:56808	TMEM69P2	Approved		
HGNC:26050	TMEM70	Approved		MC5DN2, FLJ20533
HGNC:26572	TMEM71	Approved		FLJ33069
HGNC:31658	TMEM72	Approved	C10orf127	bA285G1.3, KSP37
HGNC:27349	TMEM72-AS1	Approved		
HGNC:26409	TMEM74	Approved		FLJ30668, NET36
HGNC:15893	TMEM74B	Approved	C20orf46	FLJ11190
HGNC:32307	TMEM78	Approved		FLJ40168
HGNC:28196	TMEM79	Approved		MGC13102, FLJ16057, FLJ32254, MATT
HGNC:27453	TMEM80	Approved		FLJ38216
HGNC:32349	TMEM81	Approved		UNQ2788, MGC75217, HC3107, KVLA2788
HGNC:32350	TMEM82	Approved		
HGNC:26890	TMEM86A	Approved		FLJ90119
HGNC:28448	TMEM86B	Approved		MGC30208
HGNC:24522	TMEM87A	Approved		DKFZP564G2022, ELKIN1
HGNC:25913	TMEM87B	Approved		FLJ14681
HGNC:32371	TMEM88	Approved		MGC71744, FLJ20025
HGNC:32372	TMEM89	Approved		
HGNC:32393	TMEM91	Approved		FLJ27310, IFITMD6, DSPC3, SynDIG3
HGNC:26579	TMEM92	Approved		FLJ33318
HGNC:50442	TMEM92-AS1	Approved		RP11-893F2.9, lncRNA-508851, TCONS_00025237
HGNC:28983	TMEM94	Approved	KIAA0195	ERMA
HGNC:27898	TMEM95	Approved		MGC129793, UNQ9390
HGNC:28106	TMEM97	Approved		MAC30, σ2R
HGNC:39640	TMEM97P1	Approved		
HGNC:39641	TMEM97P2	Approved		
HGNC:24529	TMEM98	Approved		DKFZP564K1964
HGNC:58644	TMEM98P1	Approved		
HGNC:58645	TMEM98P2	Approved		
HGNC:25607	TMEM100	Approved		FLJ10970, FLJ37856
HGNC:28653	TMEM101	Approved		MGC4251, FLJ23987
HGNC:26722	TMEM102	Approved		FLJ36878, CBAP, D2B
HGNC:26794	TMEM105	Approved		FLJ38792
HGNC:28288	TMEM106A	Approved		MGC20235
HGNC:22407	TMEM106B	Approved		MGC33727, FLJ11273
HGNC:28775	TMEM106C	Approved		MGC5576
HGNC:28128	TMEM107	Approved		MGC10744, JBTS29, MKS13
HGNC:28451	TMEM108	Approved		MGC3040, CT124
HGNC:50307	TMEM108-AS1	Approved		
HGNC:28771	TMEM109	Approved		MGC5508, SND3, hSND3, Mg23
HGNC:55487	TMEM109-DT	Approved		
HGNC:33227	TMEM114	Approved		
HGNC:30055	TMEM115	Approved		PL6
HGNC:25084	TMEM116	Approved		FLJ90167
HGNC:25308	TMEM117	Approved		DKFZp434K2435
HGNC:27884	TMEM119	Approved		OBIF
HGNC:21697	TMEM120A	Approved		TMPIT, NET29, TACAN
HGNC:32008	TMEM120B	Approved		
HGNC:20511	TMEM121	Approved		MGC4659, hole, hhole, TMEM121A
HGNC:1844	TMEM121B	Approved	CECR6	
HGNC:30138	TMEM123	Approved		PORIMIN, KCT3
HGNC:55502	TMEM123-DT	Approved		
HGNC:28275	TMEM125	Approved		MGC17299
HGNC:25382	TMEM126A	Approved		DKFZp586C1924, OPA7
HGNC:30883	TMEM126B	Approved		HT007
HGNC:26038	TMEM127	Approved		FLJ20507, FLJ22257
HGNC:28201	TMEM128	Approved		MGC13159
HGNC:58718	TMEM128-DT	Approved		
HGNC:25137	TMEM129	Approved		D4S2561E
HGNC:25429	TMEM130	Approved		DKFZp761L1417, FLJ42643
HGNC:30366	TMEM131	Approved		CC28, YR-23, RW1, KIAA0257, PRO1048
HGNC:29146	TMEM131L	Approved	KIAA0922	DKFZp586H1322
HGNC:31092	TMEM132A	Approved	HSPA5BP1	GBP, FLJ20539
HGNC:29397	TMEM132B	Approved		KIAA1906, KIAA1786
HGNC:25436	TMEM132C	Approved		DKFZp761O2018, PPP1R152
HGNC:29411	TMEM132D	Approved		KIAA1944, MOLT, PPP1R153
HGNC:27466	TMEM132D-AS1	Approved		LOC283352, RP11-669N7.2
HGNC:53324	TMEM132D-AS2	Approved		
HGNC:26991	TMEM132E	Approved		DFNB99
HGNC:34412	TMEM132E-DT	Approved	C17orf102	FLJ44815
HGNC:24033	TMEM133	Symbol Withdrawn		AD031
HGNC:26142	TMEM134	Approved		FLJ21749
HGNC:26167	TMEM135	Approved		FLJ22104, PMP52
HGNC:28252	TMEM137	Entry Withdrawn		MGC15912
HGNC:26944	TMEM138	Approved		HSPC196, JBTS16
HGNC:22058	TMEM139	Approved		FLJ90586
HGNC:40988	TMEM139-AS1	Approved		
HGNC:21870	TMEM140	Approved		FLJ11000
HGNC:28211	TMEM141	Approved		MGC14141
HGNC:25603	TMEM143	Approved		FLJ10922
HGNC:25633	TMEM144	Approved		FLJ11155, SLC35G7
HGNC:26912	TMEM145	Approved		FLJ90805
HGNC:30414	TMEM147	Approved		NIFIE14, MGC1936
HGNC:51273	TMEM147-AS1	Approved		
HGNC:24677	TMEM150A	Approved	TMEM150	TM6P1, FLJ90024, TTN1
HGNC:34415	TMEM150B	Approved	TMEM224	TTN2, DRAM3
HGNC:37263	TMEM150C	Approved		FLJ12993, TTN3
HGNC:28497	TMEM151A	Approved	TMEM151	MGC33486
HGNC:21315	TMEM151B	Approved	C6orf137, TMEM193	bA444E17.5
HGNC:26489	TMEM154	Approved		FLJ32028
HGNC:58413	TMEM154-AS1	Approved		
HGNC:26418	TMEM155	Entry Withdrawn		FLJ30834
HGNC:26260	TMEM156	Approved		FLJ23235
HGNC:30293	TMEM158	Approved		RIS1, p40BBp
HGNC:26042	TMEM160	Approved		FLJ20512
HGNC:26020	TMEM161A	Approved		FLJ39645, FLJ20422
HGNC:28483	TMEM161B	Approved		MGC33214
HGNC:43839	TMEM161B-DT	Approved	TMEM161B-AS1	linc-POLR3G-8
HGNC:44973	TMEM161BP1	Approved		
HGNC:25380	TMEM163	Approved		DKFZP566N034, SV31, SLC30A11
HGNC:26217	TMEM164	Approved		FLJ22679, RP13-360B22.2
HGNC:30760	TMEM165	Approved		TMPT27, TPARL, GDT1, SLC64A1
HGNC:28330	TMEM167A	Approved	TMEM167	FLJ30508, MGC23909, kish
HGNC:23956	TMEM167AP1	Approved		
HGNC:55999	TMEM167AP2	Approved		
HGNC:30187	TMEM167B	Approved	C1orf119	AD-020, FLJ90710
HGNC:55076	TMEM167B-DT	Approved		
HGNC:25826	TMEM168	Approved		DKFZp564C012,FLJ13576
HGNC:25130	TMEM169	Approved		FLJ34263
HGNC:29577	TMEM170A	Approved	TMEM170	FLJ37611
HGNC:34244	TMEM170B	Approved		
HGNC:27031	TMEM171	Approved		PRP2
HGNC:28187	TMEM174	Approved		MGC13034, FLJ31268
HGNC:28709	TMEM175	Approved		MGC4618
HGNC:24930	TMEM176A	Approved		HCA112, MS4B1
HGNC:29596	TMEM176B	Approved		LR8, MS4B2
HGNC:28143	TMEM177	Approved		MGC10993
HGNC:28517	TMEM178A	Approved	TMEM178	MGC33926
HGNC:44112	TMEM178B	Approved		DKFZp547G036
HGNC:20137	TMEM179	Approved	C14orf90	FLJ42486, TMEM179A
HGNC:33744	TMEM179B	Approved		
HGNC:20958	TMEM181	Approved	KIAA1423, GPR178	
HGNC:26391	TMEM182	Approved		FLJ30294
HGNC:20173	TMEM183A	Approved	C1orf37	
HGNC:33458	TMEM183AP1	Approved		BPG126D10.10, OTTHUMG00000086663
HGNC:56453	TMEM183AP2	Approved		
HGNC:56454	TMEM183AP3	Approved		
HGNC:56455	TMEM183AP4	Approved		
HGNC:56456	TMEM183AP5	Approved		
HGNC:56457	TMEM183AP6	Approved		
HGNC:33205	TMEM183BP	Approved	TMEM183B	C1orf37-DUP
HGNC:28797	TMEM184A	Approved		MGC9712, SDMG1, SLC51C1
HGNC:1310	TMEM184B	Approved	C22orf5	HS5O6A, DKFZP586A1024, FM08, SLC51C2
HGNC:56716	TMEM184B-AS1	Approved		RP1-5O6.5, RP1
HGNC:25587	TMEM184C	Approved	TMEM34	FLJ10846, SLC51C3
HGNC:55544	TMEM184C-DT	Approved		loc105377478
HGNC:55010	TMEM184CP1	Approved		
HGNC:17125	TMEM185A	Approved	CXorf13, FAM11A, FRAXF	
HGNC:31717	TMEM185AP1	Approved	TMEM185AL	
HGNC:18896	TMEM185B	Approved	FAM11B	FLJ20979
HGNC:24530	TMEM186	Approved	C16orf51	DKFZP564K2062
HGNC:13705	TMEM187	Approved	CXorf12	ITBA1, DXS9878E
HGNC:29632	TMEM190	Approved		MDAC1
HGNC:25317	TMEM191A	Approved		DKFZp434N035, TMEM191AP
HGNC:33600	TMEM191B	Approved		
HGNC:33601	TMEM191C	Approved		
HGNC:26775	TMEM192	Approved		FLJ38482
HGNC:22431	TMEM196	Approved		MGC42090
HGNC:33704	TMEM198	Approved		MGC99813, TMEM198A
HGNC:43629	TMEM198B	Approved		
HGNC:21075	TMEM200A	Approved	KIAA1913	TTMC
HGNC:33785	TMEM200B	Approved		TTMB
HGNC:37208	TMEM200C	Approved		TTMA
HGNC:33719	TMEM201	Approved		RP13-15M17.2, NET5, Ima1, SAMP1
HGNC:33733	TMEM202	Approved		FLJ27523
HGNC:53265	TMEM202-AS1	Approved		
HGNC:28217	TMEM203	Approved		MGC14327, HBEBP1
HGNC:14158	TMEM204	Approved	C16orf30	FLJ20898, CLP24
HGNC:29631	TMEM205	Approved		UNQ501, MBC3205
HGNC:33705	TMEM207	Approved		
HGNC:25015	TMEM208	Approved		HSPC171, hSND2, SND2
HGNC:21898	TMEM209	Approved		FLJ14803, NET31
HGNC:34059	TMEM210	Approved		
HGNC:34295	TMEM212	Approved		FLJ23172
HGNC:41939	TMEM212-AS1	Approved		
HGNC:41505	TMEM212-IT1	Approved		
HGNC:27220	TMEM213	Approved		
HGNC:25983	TMEM214	Approved		FLJ20254
HGNC:33816	TMEM215	Approved		
HGNC:25018	TMEM216	Approved	CORS2, MKS2	MGC13379, HSPC244, JBTS2
HGNC:21238	TMEM217	Approved	C6orf128	dJ355M6.2
HGNC:55922	TMEM217B	Approved		
HGNC:27344	TMEM218	Approved		
HGNC:25201	TMEM219	Approved		IGFBP-3R
HGNC:33757	TMEM220	Approved		
HGNC:44357	TMEM220-AS1	Approved		
HGNC:21943	TMEM221	Approved		Jiraiya
HGNC:25363	TMEM222	Approved	C1orf160	DKFZP564D0478
HGNC:28464	TMEM223	Approved		MGC3196, Mrx15
HGNC:32390	TMEM225	Approved		PMP22CD, PPP1R154, SPATA47
HGNC:53075	TMEM225B	Approved		
HGNC:37279	TMEM229A	Approved		
HGNC:20130	TMEM229B	Approved	C14orf83	FLJ33387
HGNC:56580	TMEM229BP1	Approved		
HGNC:15876	TMEM230	Approved	C20orf30	HSPC274
HGNC:55043	TMEM230P1	Approved		
HGNC:55044	TMEM230P2	Approved		
HGNC:37234	TMEM231	Approved		FLJ22167, ALYE870, PRO1886, JBTS20, MKS11
HGNC:53870	TMEM231P1	Approved		
HGNC:37270	TMEM232	Approved		FLJ43080
HGNC:37219	TMEM233	Approved		IFITMD2, DSPB2
HGNC:28837	TMEM234	Approved	C1orf91	RP4-622L5, dJ622L5.7, FLJ90779
HGNC:27563	TMEM235	Approved		
HGNC:23473	TMEM236	Approved	FAM23B, FAM23A	bA16O1.2, bA162I21.2
HGNC:14432	TMEM237	Approved	ALS2CR4	JBTS14
HGNC:40042	TMEM238	Approved		
HGNC:44356	TMEM238L	Approved	LINC00675	FORCP
HGNC:40044	TMEM239	Approved		
HGNC:25186	TMEM240	Approved	C1orf70, SCA21	
HGNC:17206	TMEM242	Approved	C6orf35	BM033
HGNC:55260	TMEM242-DT	Approved		
HGNC:21707	TMEM243	Approved	C7orf23	MGC4175, MM-TRAG
HGNC:21571	TMEM244	Approved	C6orf191	bA174C7.4
HGNC:1363	TMEM245	Approved	C9orf5	CG-2
HGNC:51191	TMEM246-AS1	Approved		
HGNC:42967	TMEM247	Approved		
HGNC:25476	TMEM248	Approved	C7orf42	FLJ10099, FLJ13090
HGNC:44053	TMEM248P1	Approved		
HGNC:31009	TMEM250	Approved	C9orf69	bA83N9.1
HGNC:28537	TMEM252	Approved	C9orf71	MGC34760
HGNC:54377	TMEM252-DT	Approved		
HGNC:32545	TMEM253	Approved	NCRNA00220, C14orf95, C14orf176	
HGNC:25804	TMEM254	Approved	C10orf57	FLJ13263, bA369J21.6
HGNC:27340	TMEM254-AS1	Approved		CPHX
HGNC:26086	TMEM255A	Approved	FAM70A	FLJ20716
HGNC:28297	TMEM255B	Approved	FAM70B	MGC20579
HGNC:28618	TMEM256	Approved	C17orf61	MGC40107
HGNC:49186	TMEM256-PLSCR3	Approved		
HGNC:45087	TMEM256P1	Approved		
HGNC:45088	TMEM256P2	Approved		
HGNC:2562	TMEM257	Symbol Withdrawn	CXorf1	
HGNC:1164	TMEM258	Approved	C11orf10	Kuduk, Kud
HGNC:56321	TMEM258P1	Approved		
HGNC:56322	TMEM258P2	Approved		
HGNC:17039	TMEM259	Approved	C19orf6	MGC4022, ASBABP1, MBRL
HGNC:20185	TMEM260	Approved	C14orf101	FLJ20392
HGNC:28281	TMEM263	Approved	C12orf23	MGC17943
HGNC:55395	TMEM263-DT	Approved		
HGNC:51241	TMEM265	Approved		
HGNC:26763	TMEM266	Approved	C15orf27	FLJ38190
HGNC:26139	TMEM267	Approved	C5orf28	FLJ21657
HGNC:24513	TMEM268	Approved	C9orf91	DKFZp547P234, FLJ38045
HGNC:52381	TMEM269	Approved		
HGNC:54423	TMEM269-DT	Approved	C1orf50-AS1	
HGNC:23018	TMEM270	Approved	WBSCR28	MGC26719
HGNC:53639	TMEM271	Approved		
HGNC:26737	TMEM272	Approved	NCRNA00282, LINC00282	FLJ37307
HGNC:27274	TMEM273	Approved	C10orf128	Em:AC084727.5
HGNC:53732	TMEM274P	Approved		
HGNC:53938	TMEM275	Approved		
HGNC:56235	TMEM276	Approved		
HGNC:56752	TMEM276-ZFTRAF1	Approved		
HGNC:25050	TMEM277P	Approved	LINC01869	MGC45922
HGNC:37099	TMEM278	Approved	TMEM88B	
HGNC:11870	TMF1	Approved		ARA160, TMF
HGNC:51353	TMF1P1	Approved		
HGNC:30800	TMIE	Approved	DFNB6	
HGNC:32431	TMIGD1	Approved	TMIGD	UNQ9372
HGNC:28324	TMIGD2	Approved		MGC23244, CD28H, IGPR-1
HGNC:51375	TMIGD3	Approved		AD026
HGNC:18308	TMLHE	Approved		TMLH, FLJ10727, BBOX2, XAP130
HGNC:44261	TMLHE-AS1	Approved		
HGNC:55622	TMLHEP1	Approved		
HGNC:11871	TMOD1	Approved	D9S57E, TMOD	ETMOD
HGNC:58361	TMOD1-AS1	Approved		
HGNC:11872	TMOD2	Approved		NTMOD
HGNC:11873	TMOD3	Approved		UTMOD
HGNC:11874	TMOD4	Approved		Sk-Tmod
HGNC:11875	TMPO	Approved		TP, LAP2, LEMD4
HGNC:44158	TMPO-AS1	Approved		
HGNC:21364	TMPOP1	Approved	TMPOL1	Em:AB014080.3
HGNC:50860	TMPOP2	Approved		
HGNC:33865	TMPPE	Approved		FLJ45032
HGNC:11876	TMPRSS2	Approved		PRSS10
HGNC:11877	TMPRSS3	Approved	DFNB10, DFNB8	
HGNC:11878	TMPRSS4	Approved		TMPRSS3, MT-SP2, CAP2
HGNC:14908	TMPRSS5	Approved		MGC141886, MGC148044
HGNC:16517	TMPRSS6	Approved		FLJ30744, MT2
HGNC:40775	TMPRSS6-AS1	Approved		
HGNC:30846	TMPRSS7	Approved		
HGNC:30079	TMPRSS9	Approved		
HGNC:27954	TMPRSS11A	Approved		ECRG1, HATL1, HESP
HGNC:25398	TMPRSS11B	Approved		HATL5
HGNC:37262	TMPRSS11BNL	Approved		FLJ41562
HGNC:31934	TMPRSS11CP	Approved		
HGNC:24059	TMPRSS11D	Approved		HAT, ASP
HGNC:24465	TMPRSS11E	Approved	TMPRSS11E2	DESC1
HGNC:33592	TMPRSS11E2	Symbol Withdrawn		
HGNC:29994	TMPRSS11F	Approved		FLJ16046, HATL4
HGNC:42983	TMPRSS11GP	Approved		
HGNC:28779	TMPRSS12	Approved		MGC57341, CT151
HGNC:29808	TMPRSS13	Approved	TMPRSS11	MSPL, MSPS
HGNC:9490	TMPRSS15	Approved	PRSS7	ENTK, MGC133046
HGNC:11880	TMSB4	Symbol Withdrawn		
HGNC:15798	TMSB4L	Symbol Withdrawn		dJ1071L10.1
HGNC:11881	TMSB4X	Approved	TMSB4	TB4X
HGNC:11883	TMSB4XP1	Approved	TMSL1	
HGNC:11884	TMSB4XP2	Approved	TMSL2	
HGNC:38587	TMSB4XP3	Approved		
HGNC:11886	TMSB4XP4	Approved	TMSL4	
HGNC:11887	TMSB4XP5	Approved	TMSL5	
HGNC:11888	TMSB4XP6	Approved	TMSB4L, TMSL6	dJ1071L10.1
HGNC:11889	TMSB4XP7	Approved	TMSL7	
HGNC:11885	TMSB4XP8	Approved	TMSL3	
HGNC:11882	TMSB4Y	Approved		TB4Y
HGNC:11879	TMSB10	Approved		TB10
HGNC:41949	TMSB10P1	Approved		
HGNC:41950	TMSB10P2	Approved		
HGNC:30744	TMSB15A	Approved	TMSL8	TMSNB
HGNC:28612	TMSB15B	Approved		MGC39900
HGNC:53858	TMSB15B-AS1	Approved		
HGNC:55173	TMSB15C	Approved		
HGNC:24550	TMT1A	Approved	METTL7A	DKFZP586A0522
HGNC:48874	TMT1AP1	Approved	METTL7AP1	
HGNC:28276	TMT1B	Approved	METTL7B	MGC17301, ALDI
HGNC:24099	TMTC1	Approved		ARG99, OLF, FLJ31400, FLJ41625
HGNC:25440	TMTC2	Approved		DKFZp762A217
HGNC:26899	TMTC3	Approved		FLJ90492, SMILE
HGNC:25904	TMTC4	Approved		FLJ14624, FLJ22153
HGNC:21709	TMUB1	Approved	C7orf21	SB144, HOPS
HGNC:28459	TMUB2	Approved		MGC3123
HGNC:11890	TMVCF	Symbol Withdrawn		
HGNC:15487	TMX1	Approved	TXNDC, TXNDC1	TMX, PDIA11
HGNC:56777	TMX1P1	Approved		
HGNC:56778	TMX1P2	Approved		
HGNC:30739	TMX2	Approved	TXNDC14	PDIA12
HGNC:41992	TMX2-CTNND1	Approved		
HGNC:49916	TMX2P1	Approved		
HGNC:24718	TMX3	Approved	TXNDC10	FLJ20793, KIAA1830, PDIA13
HGNC:25237	TMX4	Approved	TXNDC13	DJ971N18.2, KIAA1162, PDIA14
HGNC:55788	TMX4-AS1	Approved		
HGNC:58351	TMZR1	Approved		
HGNC:5318	TNC	Approved	HXB, DFNA56	TN, MGC167029
HGNC:11892	TNF	Approved	TNFA	TNFSF2, DIF, TNF-alpha
HGNC:11893	TNFA	Symbol Withdrawn		
HGNC:11894	TNFAIP1	Approved	EDP1	B61, B12, MGC2317, BTBD34
HGNC:11895	TNFAIP2	Approved		B94, EXOC3L3
HGNC:11896	TNFAIP3	Approved		A20, OTUD7C
HGNC:11897	TNFAIP5	Symbol Withdrawn		
HGNC:11898	TNFAIP6	Approved		TSG6, TSG-6
HGNC:11899	TNFAIP7	Entry Withdrawn		
HGNC:17260	TNFAIP8	Approved		GG2-1, MDC-3.13, SCC-S2
HGNC:28279	TNFAIP8L1	Approved		MGC17791
HGNC:26277	TNFAIP8L2	Approved		FLJ23467
HGNC:20620	TNFAIP8L3	Approved		FLJ41287
HGNC:11900	TNFB	Symbol Withdrawn		
HGNC:11901	TNFC	Symbol Withdrawn		
HGNC:11902	TNFR1	Symbol Withdrawn		
HGNC:11903	TNFR2	Symbol Withdrawn		
HGNC:11916	TNFRSF1A	Approved	TNFR1	TNF-R, TNFAR, TNFR60, TNF-R-I, CD120a, TNF-R55
HGNC:11917	TNFRSF1B	Approved	TNFR2	TNFBR, TNFR80, TNF-R75, TNF-R-II, p75, CD120b
HGNC:11918	TNFRSF4	Approved	TXGP1L	ACT35, OX40, CD134
HGNC:1679	TNFRSF5	Symbol Withdrawn		
HGNC:11921	TNFRSF6B	Approved		DcR3, DCR3, TR6, M68
HGNC:11923	TNFRSF8	Approved	CD30, D1S166E	KI-1
HGNC:11924	TNFRSF9	Approved	ILA	CD137, 4-1BB
HGNC:11904	TNFRSF10A	Approved		DR4, Apo2, TRAILR-1, CD261, TRAILR1
HGNC:53164	TNFRSF10A-AS1	Approved		RP11-1149O23.2
HGNC:52647	TNFRSF10A-DT	Approved		LOC389641, PLACT1
HGNC:11905	TNFRSF10B	Approved		DR5, KILLER, TRICK2A, TRAIL-R2, TRICKB, CD262, TRAILR2
HGNC:27809	TNFRSF10B-AS1	Approved		DR5-AS
HGNC:11906	TNFRSF10C	Approved		DcR1, TRAILR3, LIT, TRID, CD263
HGNC:11907	TNFRSF10D	Approved		DcR2, TRUNDD, TRAILR4, CD264
HGNC:11908	TNFRSF11A	Approved	PDB2, LOH18CR1	RANK, CD265, FEO, ODFR, TRANCE-R
HGNC:11909	TNFRSF11B	Approved	OPG	OCIF, TR1
HGNC:18152	TNFRSF12A	Approved		FN14, TweakR, CD266
HGNC:11911	TNFRSF12L	Entry Withdrawn		DR3L
HGNC:18153	TNFRSF13B	Approved		TACI, CD267, IGAD2
HGNC:17755	TNFRSF13C	Approved		BAFFR, CD268
HGNC:11912	TNFRSF14	Approved		HVEM, ATAR, TR2, LIGHTR, HVEA, CD270
HGNC:26966	TNFRSF14-AS1	Approved		ENST00000416860.2
HGNC:11913	TNFRSF17	Approved	BCMA	BCM, CD269, TNFRSF13A
HGNC:11914	TNFRSF18	Approved		AITR, GITR, CD357
HGNC:11915	TNFRSF19	Approved		TAJ-alpha, TROY, TAJ, TRADE
HGNC:13469	TNFRSF21	Approved		DR6, CD358
HGNC:11910	TNFRSF25	Approved	TNFRSF12	DR3, TRAMP, WSL-1, LARD, WSL-LR, DDR3, TR3, APO-3
HGNC:11933	TNFSF3L	Symbol Withdrawn		
HGNC:11934	TNFSF4	Approved	TXGP1	OX-40L, gp34, CD252
HGNC:1680	TNFSF5	Symbol Withdrawn		
HGNC:11938	TNFSF8	Approved	CD30LG	CD153
HGNC:11939	TNFSF9	Approved		4-1BB-L, 4-1BBL, CD137L
HGNC:11925	TNFSF10	Approved		TRAIL, Apo-2L, TL2, CD253, TANCR
HGNC:11926	TNFSF11	Approved		TRANCE, RANKL, OPGL, ODF, CD254
HGNC:11927	TNFSF12	Approved		TWEAK, DR3LG, APO3L, TNF12
HGNC:33537	TNFSF12-TNFSF13	Approved		TWE-PRIL
HGNC:11928	TNFSF13	Approved		APRIL, CD256
HGNC:11929	TNFSF13B	Approved	TNFSF20	BAFF, THANK, BLYS, TALL-1, TALL1, CD257
HGNC:11930	TNFSF14	Approved		LIGHT, LTg, HVEM-L, CD258
HGNC:11931	TNFSF15	Approved		TL1, VEGI, TL1A, VEGI192A, MGC129934, MGC129935
HGNC:11932	TNFSF18	Approved		AITRL, TL6, hGITRL
HGNC:13472	TNFSF20	Symbol Withdrawn		
HGNC:30765	TNIK	Approved		KIAA0551
HGNC:16903	TNIP1	Approved		NAF1, KIAA0113, ABIN-1, VAN
HGNC:19118	TNIP2	Approved		ABIN-2, MGC4289, KLIP, FLIP1, ABIN2
HGNC:54936	TNIP2P1	Approved		
HGNC:19315	TNIP3	Approved		LIND, FLJ21162, ABIN-3
HGNC:11940	TNK1	Approved		KOS1
HGNC:19297	TNK2	Approved		p21cdc42Hs, ACK, ACK1
HGNC:49093	TNK2-AS1	Approved		
HGNC:11941	TNKS	Approved		TIN1, TINF1, TNKS1, PARP-5a, PARP5A, pART5, ARTD5
HGNC:19081	TNKS1BP1	Approved		TAB182, KIAA1741, FLJ45975, CNOT12
HGNC:15677	TNKS2	Approved		TNKL, TANK2, PARP-5b, PARP-5c, PARP5B, PARP5C, pART6, ARTD6
HGNC:45173	TNKS2-DT	Approved	TNKS2-AS1	
HGNC:11942	TNM	Symbol Withdrawn		
HGNC:17757	TNMD	Approved		myodulin, ChM1L, tendin, TEM, BRICD4
HGNC:22942	TNN	Approved		TNW
HGNC:11943	TNNC1	Approved	TNNC	
HGNC:11944	TNNC2	Approved		FAP85, CFAP85
HGNC:11945	TNNI1	Approved		ssTnI
HGNC:11946	TNNI2	Approved	AMCD2B	FSSV, DA2B, fsTnI
HGNC:11947	TNNI3	Approved	CMD2A	TNNC1, CMH7, cTNI
HGNC:19661	TNNI3K	Approved		CARK
HGNC:11948	TNNT1	Approved		ANM, STNT, TNT, TNTS, FLJ98147, MGC104241, NEM5
HGNC:11949	TNNT2	Approved	CMH2, CMD1D	CMPD2
HGNC:11950	TNNT3	Approved		AMCD2B, DA2B, FSSV, DKFZp779M2348
HGNC:11951	TNP1	Approved		
HGNC:11952	TNP2	Approved		TP2
HGNC:6401	TNPO1	Approved	KPNB2	MIP, TRN, IPO2, MIP1
HGNC:40328	TNPO1-DT	Approved	LINC02056	
HGNC:45120	TNPO1P1	Approved		
HGNC:45121	TNPO1P2	Approved		
HGNC:50718	TNPO1P3	Approved		
HGNC:19998	TNPO2	Approved		IPO3, KPNB2B, FLJ12155, TRN2
HGNC:17103	TNPO3	Approved	LGMD1F	TRN-SR, MTR10A, TRN-SR2, IPO12
HGNC:55053	TNPO3P1	Approved		
HGNC:56932	TNPO3P2	Approved		
HGNC:11953	TNR	Approved		
HGNC:41391	TNR-IT1	Approved		
HGNC:11954	TNR1	Entry Withdrawn		
HGNC:11966	TNRC3	Symbol Withdrawn		CAGH3, GDN
HGNC:11969	TNRC6A	Approved	TNRC6	CAGH26, KIAA1460, GW182
HGNC:29190	TNRC6B	Approved		KIAA1093
HGNC:55373	TNRC6B-DT	Approved		
HGNC:29318	TNRC6C	Approved		KIAA1582, FLJ20015
HGNC:44360	TNRC6C-AS1	Symbol Withdrawn		lnc, TMC6
HGNC:11970	TNRC7	Symbol Withdrawn		CAG7A
HGNC:11971	TNRC8	Symbol Withdrawn	TNRC8	CAGH39
HGNC:11956	TNRC10	Symbol Withdrawn		CAGH44
HGNC:11959	TNRC13	Symbol Withdrawn		
HGNC:11961	TNRC17	Approved		CAGL234
HGNC:11962	TNRC18	Approved		CAGL79, TNRC18A, KIAA1856
HGNC:58212	TNRC18-AS1	Approved		
HGNC:43881	TNRC18P1	Approved		
HGNC:34014	TNRC18P2	Approved	TNRC18B	
