mirna_id,gene_id,weight
hsa-let-7d,ENSG00000136490,1.0
hsa-let-7e,ENSG00000136490,1.0
hsa-let-7g,ENSG00000136490,1.0
hsa-let-7i,ENSG00000136490,1.0
hsa-let-7b,ENSG00000187772,1.0
hsa-let-7c,ENSG00000187772,1.0
hsa-let-7d,ENSG00000187772,1.0
hsa-let-7e,ENSG00000187772,1.0
hsa-let-7g,ENSG00000187772,1.0
hsa-let-7i,ENSG00000187772,1.0
hsa-let-7b,ENSG00000155858,1.0
hsa-let-7c,ENSG00000155858,1.0
hsa-let-7d,ENSG00000155858,1.0
hsa-let-7e,ENSG00000155858,1.0
hsa-let-7g,ENSG00000155858,1.0
hsa-let-7i,ENSG00000155858,1.0
hsa-let-7b,ENSG00000171533,1.0
hsa-let-7c,ENSG00000171533,1.0
hsa-let-7d,ENSG00000171533,1.0
hsa-let-7e,ENSG00000171533,1.0
hsa-let-7g,ENSG00000171533,1.0
hsa-let-7i,ENSG00000171533,1.0
hsa-let-7b,ENSG00000116604;ENSG00000291761,1.0
hsa-let-7c,ENSG00000116604;ENSG00000291761,1.0
hsa-let-7d,ENSG00000116604;ENSG00000291761,1.0
hsa-let-7e,ENSG00000116604;ENSG00000291761,1.0
hsa-let-7g,ENSG00000116604;ENSG00000291761,1.0
hsa-let-7i,ENSG00000116604;ENSG00000291761,1.0
hsa-let-7b,ENSG00000175727;ENSG00000281178,1.0
hsa-let-7c,ENSG00000175727;ENSG00000281178,1.0
hsa-let-7d,ENSG00000175727;ENSG00000281178,1.0
hsa-let-7e,ENSG00000175727;ENSG00000281178,1.0
hsa-let-7g,ENSG00000175727;ENSG00000281178,1.0
hsa-let-7i,ENSG00000175727;ENSG00000281178,1.0
hsa-let-7b,ENSG00000169446,1.0
hsa-let-7c,ENSG00000169446,1.0
hsa-let-7d,ENSG00000169446,1.0
hsa-let-7e,ENSG00000169446,1.0
hsa-let-7g,ENSG00000169446,1.0
hsa-let-7i,ENSG00000169446,1.0
hsa-let-7b,ENSG00000124217,1.0
hsa-let-7c,ENSG00000124217,1.0
hsa-let-7d,ENSG00000124217,1.0
hsa-let-7e,ENSG00000124217,1.0
hsa-let-7g,ENSG00000124217,1.0
hsa-let-7i,ENSG00000124217,1.0
hsa-let-7b,ENSG00000140795,1.0
hsa-let-7c,ENSG00000140795,1.0
hsa-let-7d,ENSG00000140795,1.0
hsa-let-7e,ENSG00000140795,1.0
hsa-let-7g,ENSG00000140795,1.0
hsa-let-7i,ENSG00000140795,1.0
hsa-let-7b,ENSG00000089723;ENSG00000277276,1.0
hsa-let-7c,ENSG00000089723;ENSG00000277276,1.0
hsa-let-7d,ENSG00000089723;ENSG00000277276,1.0
hsa-let-7e,ENSG00000089723;ENSG00000277276,1.0
hsa-let-7g,ENSG00000089723;ENSG00000277276,1.0
hsa-let-7i,ENSG00000089723;ENSG00000277276,1.0
hsa-let-7b,ENSG00000076641,1.0
hsa-let-7c,ENSG00000076641,1.0
hsa-let-7d,ENSG00000076641,1.0
hsa-let-7e,ENSG00000076641,1.0
hsa-let-7g,ENSG00000076641,1.0
hsa-let-7i,ENSG00000076641,1.0
hsa-let-7b,ENSG00000151883,1.0
hsa-let-7c,ENSG00000151883,1.0
hsa-let-7d,ENSG00000151883,1.0
hsa-let-7e,ENSG00000151883,1.0
hsa-let-7g,ENSG00000151883,1.0
hsa-let-7i,ENSG00000151883,1.0
hsa-let-7b,ENSG00000197991;ENSG00000280165,1.0
hsa-let-7c,ENSG00000197991;ENSG00000280165,1.0
hsa-let-7d,ENSG00000197991;ENSG00000280165,1.0
hsa-let-7e,ENSG00000197991;ENSG00000280165,1.0
hsa-let-7g,ENSG00000197991;ENSG00000280165,1.0
hsa-let-7i,ENSG00000197991;ENSG00000280165,1.0
hsa-let-7b,ENSG00000112419,1.0
hsa-let-7c,ENSG00000112419,1.0
hsa-let-7d,ENSG00000112419,1.0
hsa-let-7e,ENSG00000112419,1.0
hsa-let-7g,ENSG00000112419,1.0
hsa-let-7i,ENSG00000112419,1.0
hsa-let-7b,ENSG00000182378;ENSG00000292344,1.0
hsa-let-7c,ENSG00000182378;ENSG00000292344,1.0
hsa-let-7d,ENSG00000182378;ENSG00000292344,1.0
hsa-let-7e,ENSG00000182378;ENSG00000292344,1.0
hsa-let-7g,ENSG00000182378;ENSG00000292344,1.0
hsa-let-7i,ENSG00000182378;ENSG00000292344,1.0
hsa-let-7b,ENSG00000143850,1.0
hsa-let-7c,ENSG00000143850,1.0
hsa-let-7d,ENSG00000143850,1.0
hsa-let-7e,ENSG00000143850,1.0
hsa-let-7g,ENSG00000143850,1.0
hsa-let-7i,ENSG00000143850,1.0
hsa-let-7b,ENSG00000106086,1.0
hsa-let-7c,ENSG00000106086,1.0
hsa-let-7d,ENSG00000106086,1.0
hsa-let-7e,ENSG00000106086,1.0
hsa-let-7g,ENSG00000106086,1.0
hsa-let-7i,ENSG00000106086,1.0
hsa-let-7b,ENSG00000168495,1.0
hsa-let-7c,ENSG00000168495,1.0
hsa-let-7d,ENSG00000168495,1.0
hsa-let-7e,ENSG00000168495,1.0
hsa-let-7g,ENSG00000168495,1.0
hsa-let-7i,ENSG00000168495,1.0
hsa-let-7b,ENSG00000104356,1.0
hsa-let-7c,ENSG00000104356,1.0
hsa-let-7d,ENSG00000104356,1.0
hsa-let-7e,ENSG00000104356,1.0
hsa-let-7g,ENSG00000104356,1.0
hsa-let-7i,ENSG00000104356,1.0
hsa-let-7b,ENSG00000159792,1.0
hsa-let-7c,ENSG00000159792,1.0
hsa-let-7d,ENSG00000159792,1.0
hsa-let-7e,ENSG00000159792,1.0
hsa-let-7g,ENSG00000159792,1.0
hsa-let-7i,ENSG00000159792,1.0
hsa-let-7b,ENSG00000137710,1.0
hsa-let-7c,ENSG00000137710,1.0
hsa-let-7d,ENSG00000137710,1.0
hsa-let-7e,ENSG00000137710,1.0
hsa-let-7g,ENSG00000137710,1.0
hsa-let-7i,ENSG00000137710,1.0
hsa-let-7b,ENSG00000124226,1.0
hsa-let-7c,ENSG00000124226,1.0
hsa-let-7d,ENSG00000124226,1.0
hsa-let-7e,ENSG00000124226,1.0
hsa-let-7g,ENSG00000124226,1.0
hsa-let-7i,ENSG00000124226,1.0
hsa-let-7b,ENSG00000114993,1.0
hsa-let-7c,ENSG00000114993,1.0
hsa-let-7d,ENSG00000114993,1.0
hsa-let-7e,ENSG00000114993,1.0
hsa-let-7g,ENSG00000114993,1.0
hsa-let-7i,ENSG00000114993,1.0
hsa-let-7b,ENSG00000184860,1.0
hsa-let-7c,ENSG00000184860,1.0
hsa-let-7d,ENSG00000184860,1.0
hsa-let-7e,ENSG00000184860,1.0
hsa-let-7g,ENSG00000184860,1.0
hsa-let-7i,ENSG00000184860,1.0
hsa-let-7b,ENSG00000174705,1.0
hsa-let-7c,ENSG00000174705,1.0
hsa-let-7d,ENSG00000174705,1.0
hsa-let-7e,ENSG00000174705,1.0
hsa-let-7g,ENSG00000174705,1.0
hsa-let-7i,ENSG00000174705,1.0
hsa-let-7b,ENSG00000157800,1.0
hsa-let-7c,ENSG00000157800,1.0
hsa-let-7d,ENSG00000157800,1.0
hsa-let-7e,ENSG00000157800,1.0
hsa-let-7g,ENSG00000157800,1.0
hsa-let-7i,ENSG00000157800,1.0
hsa-let-7b,ENSG00000268104,1.0
hsa-let-7c,ENSG00000268104,1.0
hsa-let-7d,ENSG00000268104,1.0
hsa-let-7e,ENSG00000268104,1.0
hsa-let-7g,ENSG00000268104,1.0
hsa-let-7i,ENSG00000268104,1.0
hsa-let-7b,ENSG00000184602,1.0
hsa-let-7c,ENSG00000184602,1.0
hsa-let-7d,ENSG00000184602,1.0
hsa-let-7e,ENSG00000184602,1.0
hsa-let-7g,ENSG00000184602,1.0
hsa-let-7i,ENSG00000184602,1.0
hsa-let-7b,ENSG00000143842,1.0
hsa-let-7c,ENSG00000143842,1.0
hsa-let-7d,ENSG00000143842,1.0
hsa-let-7e,ENSG00000143842,1.0
hsa-let-7g,ENSG00000143842,1.0
hsa-let-7i,ENSG00000143842,1.0
hsa-let-7b,ENSG00000166118,1.0
hsa-let-7c,ENSG00000166118,1.0
hsa-let-7d,ENSG00000166118,1.0
hsa-let-7e,ENSG00000166118,1.0
hsa-let-7g,ENSG00000166118,1.0
hsa-let-7i,ENSG00000166118,1.0
hsa-let-7b,ENSG00000106723,1.0
hsa-let-7c,ENSG00000106723,1.0
hsa-let-7d,ENSG00000106723,1.0
hsa-let-7e,ENSG00000106723,1.0
hsa-let-7g,ENSG00000106723,1.0
hsa-let-7i,ENSG00000106723,1.0
hsa-let-7b,ENSG00000176422,1.0
hsa-let-7c,ENSG00000176422,1.0
hsa-let-7d,ENSG00000176422,1.0
hsa-let-7e,ENSG00000176422,1.0
hsa-let-7g,ENSG00000176422,1.0
hsa-let-7i,ENSG00000176422,1.0
hsa-let-7b,ENSG00000263465,1.0
hsa-let-7c,ENSG00000263465,1.0
hsa-let-7d,ENSG00000263465,1.0
hsa-let-7e,ENSG00000263465,1.0
hsa-let-7g,ENSG00000263465,1.0
hsa-let-7i,ENSG00000263465,1.0
hsa-let-7b,ENSG00000268009,1.0
hsa-let-7c,ENSG00000268009,1.0
hsa-let-7d,ENSG00000268009,1.0
hsa-let-7e,ENSG00000268009,1.0
hsa-let-7g,ENSG00000268009,1.0
hsa-let-7i,ENSG00000268009,1.0
hsa-let-7b,ENSG00000269791,1.0
hsa-let-7c,ENSG00000269791,1.0
hsa-let-7d,ENSG00000269791,1.0
hsa-let-7e,ENSG00000269791,1.0
hsa-let-7g,ENSG00000269791,1.0
hsa-let-7i,ENSG00000269791,1.0
hsa-let-7b,ENSG00000165583,1.0
hsa-let-7c,ENSG00000165583,1.0
hsa-let-7d,ENSG00000165583,1.0
hsa-let-7e,ENSG00000165583,1.0
hsa-let-7g,ENSG00000165583,1.0
hsa-let-7i,ENSG00000165583,1.0
hsa-let-7b,ENSG00000187754,1.0
hsa-let-7c,ENSG00000187754,1.0
hsa-let-7d,ENSG00000187754,1.0
hsa-let-7e,ENSG00000187754,1.0
hsa-let-7g,ENSG00000187754,1.0
hsa-let-7i,ENSG00000187754,1.0
hsa-let-7b,ENSG00000135604,1.0
hsa-let-7c,ENSG00000135604,1.0
hsa-let-7d,ENSG00000135604,1.0
hsa-let-7e,ENSG00000135604,1.0
hsa-let-7g,ENSG00000135604,1.0
hsa-let-7i,ENSG00000135604,1.0
hsa-let-7b,ENSG00000213463,1.0
hsa-let-7c,ENSG00000213463,1.0
hsa-let-7d,ENSG00000213463,1.0
hsa-let-7e,ENSG00000213463,1.0
hsa-let-7g,ENSG00000213463,1.0
hsa-let-7i,ENSG00000213463,1.0
hsa-let-7b,ENSG00000139324,1.0
hsa-let-7c,ENSG00000139324,1.0
hsa-let-7d,ENSG00000139324,1.0
hsa-let-7e,ENSG00000139324,1.0
hsa-let-7g,ENSG00000139324,1.0
hsa-let-7i,ENSG00000139324,1.0
hsa-let-7b,ENSG00000092203,1.0
hsa-let-7c,ENSG00000092203,1.0
hsa-let-7d,ENSG00000092203,1.0
hsa-let-7e,ENSG00000092203,1.0
hsa-let-7g,ENSG00000092203,1.0
hsa-let-7i,ENSG00000092203,1.0
hsa-let-7b,ENSG00000065060,1.0
hsa-let-7c,ENSG00000065060,1.0
hsa-let-7d,ENSG00000065060,1.0
hsa-let-7e,ENSG00000065060,1.0
hsa-let-7g,ENSG00000065060,1.0
hsa-let-7i,ENSG00000065060,1.0
hsa-let-7b,ENSG00000142207,1.0
hsa-let-7c,ENSG00000142207,1.0
hsa-let-7d,ENSG00000142207,1.0
hsa-let-7e,ENSG00000142207,1.0
hsa-let-7g,ENSG00000142207,1.0
hsa-let-7i,ENSG00000142207,1.0
hsa-let-7b,ENSG00000132530,1.0
hsa-let-7c,ENSG00000132530,1.0
hsa-let-7d,ENSG00000132530,1.0
hsa-let-7e,ENSG00000132530,1.0
hsa-let-7g,ENSG00000132530,1.0
hsa-let-7i,ENSG00000132530,1.0
hsa-let-7b,ENSG00000273274,1.0
hsa-let-7c,ENSG00000273274,1.0
hsa-let-7d,ENSG00000273274,1.0
hsa-let-7e,ENSG00000273274,1.0
hsa-let-7g,ENSG00000273274,1.0
hsa-let-7i,ENSG00000273274,1.0
hsa-let-7b,ENSG00000170265,1.0
hsa-let-7c,ENSG00000170265,1.0
hsa-let-7d,ENSG00000170265,1.0
hsa-let-7e,ENSG00000170265,1.0
hsa-let-7g,ENSG00000170265,1.0
hsa-let-7i,ENSG00000170265,1.0
hsa-let-7b,ENSG00000172888,1.0
hsa-let-7c,ENSG00000172888,1.0
hsa-let-7d,ENSG00000172888,1.0
hsa-let-7e,ENSG00000172888,1.0
hsa-let-7g,ENSG00000172888,1.0
hsa-let-7i,ENSG00000172888,1.0
hsa-let-7b,ENSG00000183309;ENSG00000276340,1.0
hsa-let-7c,ENSG00000183309;ENSG00000276340,1.0
hsa-let-7d,ENSG00000183309;ENSG00000276340,1.0
hsa-let-7e,ENSG00000183309;ENSG00000276340,1.0
hsa-let-7g,ENSG00000183309;ENSG00000276340,1.0
hsa-let-7i,ENSG00000183309;ENSG00000276340,1.0
hsa-let-7b,ENSG00000115977,1.0
hsa-let-7c,ENSG00000115977,1.0
hsa-let-7d,ENSG00000115977,1.0
hsa-let-7e,ENSG00000115977,1.0
hsa-let-7g,ENSG00000115977,1.0
hsa-let-7i,ENSG00000115977,1.0
hsa-let-7b,ENSG00000165923;ENSG00000285501,1.0
hsa-let-7c,ENSG00000165923;ENSG00000285501,1.0
hsa-let-7d,ENSG00000165923;ENSG00000285501,1.0
hsa-let-7e,ENSG00000165923;ENSG00000285501,1.0
hsa-let-7g,ENSG00000165923;ENSG00000285501,1.0
hsa-let-7i,ENSG00000165923;ENSG00000285501,1.0
hsa-let-7b,ENSG00000185722,1.0
hsa-let-7c,ENSG00000185722,1.0
hsa-let-7d,ENSG00000185722,1.0
hsa-let-7e,ENSG00000185722,1.0
hsa-let-7g,ENSG00000185722,1.0
hsa-let-7i,ENSG00000185722,1.0
hsa-let-7b,ENSG00000134909,1.0
hsa-let-7c,ENSG00000134909,1.0
hsa-let-7d,ENSG00000134909,1.0
hsa-let-7e,ENSG00000134909,1.0
hsa-let-7g,ENSG00000134909,1.0
hsa-let-7i,ENSG00000134909,1.0
hsa-let-7b,ENSG00000102606,1.0
hsa-let-7c,ENSG00000102606,1.0
hsa-let-7d,ENSG00000102606,1.0
hsa-let-7e,ENSG00000102606,1.0
hsa-let-7g,ENSG00000102606,1.0
hsa-let-7i,ENSG00000102606,1.0
hsa-let-7b,ENSG00000124788,1.0
hsa-let-7c,ENSG00000124788,1.0
hsa-let-7d,ENSG00000124788,1.0
hsa-let-7e,ENSG00000124788,1.0
hsa-let-7g,ENSG00000124788,1.0
hsa-let-7i,ENSG00000124788,1.0
hsa-let-7b,ENSG00000169857,1.0
hsa-let-7c,ENSG00000169857,1.0
hsa-let-7d,ENSG00000169857,1.0
hsa-let-7e,ENSG00000169857,1.0
hsa-let-7g,ENSG00000169857,1.0
hsa-let-7i,ENSG00000169857,1.0
hsa-let-7b,ENSG00000171552,1.0
hsa-let-7c,ENSG00000171552,1.0
hsa-let-7d,ENSG00000171552,1.0
hsa-let-7e,ENSG00000171552,1.0
hsa-let-7g,ENSG00000171552,1.0
hsa-let-7i,ENSG00000171552,1.0
hsa-let-7b,ENSG00000104221,1.0
hsa-let-7c,ENSG00000104221,1.0
hsa-let-7d,ENSG00000104221,1.0
hsa-let-7e,ENSG00000104221,1.0
hsa-let-7g,ENSG00000104221,1.0
hsa-let-7i,ENSG00000104221,1.0
hsa-let-7b,ENSG00000112763;ENSG00000292170,1.0
hsa-let-7c,ENSG00000112763;ENSG00000292170,1.0
hsa-let-7d,ENSG00000112763;ENSG00000292170,1.0
hsa-let-7e,ENSG00000112763;ENSG00000292170,1.0
hsa-let-7g,ENSG00000112763;ENSG00000292170,1.0
hsa-let-7i,ENSG00000112763;ENSG00000292170,1.0
hsa-let-7b,ENSG00000104979,1.0
hsa-let-7c,ENSG00000104979,1.0
hsa-let-7d,ENSG00000104979,1.0
hsa-let-7e,ENSG00000104979,1.0
hsa-let-7g,ENSG00000104979,1.0
hsa-let-7i,ENSG00000104979,1.0
hsa-let-7b,ENSG00000135702,1.0
hsa-let-7c,ENSG00000135702,1.0
hsa-let-7d,ENSG00000135702,1.0
hsa-let-7e,ENSG00000135702,1.0
hsa-let-7g,ENSG00000135702,1.0
hsa-let-7i,ENSG00000135702,1.0
hsa-let-7b,ENSG00000118432,1.0
hsa-let-7c,ENSG00000118432,1.0
hsa-let-7d,ENSG00000118432,1.0
hsa-let-7e,ENSG00000118432,1.0
hsa-let-7g,ENSG00000118432,1.0
hsa-let-7i,ENSG00000118432,1.0
hsa-let-7b,ENSG00000080819,1.0
hsa-let-7c,ENSG00000080819,1.0
hsa-let-7d,ENSG00000080819,1.0
hsa-let-7e,ENSG00000080819,1.0
hsa-let-7g,ENSG00000080819,1.0
hsa-let-7i,ENSG00000080819,1.0
hsa-let-7b,ENSG00000117593,1.0
hsa-let-7c,ENSG00000117593,1.0
hsa-let-7d,ENSG00000117593,1.0
hsa-let-7e,ENSG00000117593,1.0
hsa-let-7g,ENSG00000117593,1.0
hsa-let-7i,ENSG00000117593,1.0
hsa-let-7b,ENSG00000150401,1.0
hsa-let-7c,ENSG00000150401,1.0
hsa-let-7d,ENSG00000150401,1.0
hsa-let-7e,ENSG00000150401,1.0
hsa-let-7g,ENSG00000150401,1.0
hsa-let-7i,ENSG00000150401,1.0
hsa-let-7b,ENSG00000163214,1.0
hsa-let-7c,ENSG00000163214,1.0
hsa-let-7d,ENSG00000163214,1.0
hsa-let-7e,ENSG00000163214,1.0
hsa-let-7g,ENSG00000163214,1.0
hsa-let-7i,ENSG00000163214,1.0
hsa-let-7b,ENSG00000125170,1.0
hsa-let-7c,ENSG00000125170,1.0
hsa-let-7d,ENSG00000125170,1.0
hsa-let-7e,ENSG00000125170,1.0
hsa-let-7g,ENSG00000125170,1.0
hsa-let-7i,ENSG00000125170,1.0
hsa-let-7b,ENSG00000111266;ENSG00000280962,1.0
hsa-let-7c,ENSG00000111266;ENSG00000280962,1.0
hsa-let-7d,ENSG00000111266;ENSG00000280962,1.0
hsa-let-7e,ENSG00000111266;ENSG00000280962,1.0
hsa-let-7g,ENSG00000111266;ENSG00000280962,1.0
hsa-let-7i,ENSG00000111266;ENSG00000280962,1.0
hsa-let-7b,ENSG00000158050,1.0
hsa-let-7c,ENSG00000158050,1.0
hsa-let-7d,ENSG00000158050,1.0
hsa-let-7e,ENSG00000158050,1.0
hsa-let-7g,ENSG00000158050,1.0
hsa-let-7i,ENSG00000158050,1.0
hsa-let-7b,ENSG00000164086,1.0
hsa-let-7c,ENSG00000164086,1.0
hsa-let-7d,ENSG00000164086,1.0
hsa-let-7e,ENSG00000164086,1.0
hsa-let-7g,ENSG00000164086,1.0
hsa-let-7i,ENSG00000164086,1.0
hsa-let-7b,ENSG00000135373,1.0
hsa-let-7c,ENSG00000135373,1.0
hsa-let-7d,ENSG00000135373,1.0
hsa-let-7e,ENSG00000135373,1.0
hsa-let-7g,ENSG00000135373,1.0
hsa-let-7i,ENSG00000135373,1.0
hsa-let-7b,ENSG00000159023,1.0
hsa-let-7c,ENSG00000159023,1.0
hsa-let-7d,ENSG00000159023,1.0
hsa-let-7e,ENSG00000159023,1.0
hsa-let-7g,ENSG00000159023,1.0
hsa-let-7i,ENSG00000159023,1.0
hsa-let-7b,ENSG00000134824,1.0
hsa-let-7c,ENSG00000134824,1.0
hsa-let-7d,ENSG00000134824,1.0
hsa-let-7e,ENSG00000134824,1.0
hsa-let-7g,ENSG00000134824,1.0
hsa-let-7i,ENSG00000134824,1.0
hsa-let-7b,ENSG00000082269,1.0
hsa-let-7c,ENSG00000082269,1.0
hsa-let-7d,ENSG00000082269,1.0
hsa-let-7e,ENSG00000082269,1.0
hsa-let-7g,ENSG00000082269,1.0
hsa-let-7i,ENSG00000082269,1.0
hsa-let-7b,ENSG00000189320,1.0
hsa-let-7c,ENSG00000189320,1.0
hsa-let-7d,ENSG00000189320,1.0
hsa-let-7e,ENSG00000189320,1.0
hsa-let-7g,ENSG00000189320,1.0
hsa-let-7i,ENSG00000189320,1.0
hsa-let-7b,ENSG00000108306,1.0
hsa-let-7c,ENSG00000108306,1.0
hsa-let-7d,ENSG00000108306,1.0
hsa-let-7e,ENSG00000108306,1.0
hsa-let-7g,ENSG00000108306,1.0
hsa-let-7i,ENSG00000108306,1.0
hsa-let-7b,ENSG00000167196,1.0
hsa-let-7c,ENSG00000167196,1.0
hsa-let-7d,ENSG00000167196,1.0
hsa-let-7e,ENSG00000167196,1.0
hsa-let-7g,ENSG00000167196,1.0
hsa-let-7i,ENSG00000167196,1.0
hsa-let-7b,ENSG00000182263,1.0
hsa-let-7c,ENSG00000182263,1.0
hsa-let-7d,ENSG00000182263,1.0
hsa-let-7e,ENSG00000182263,1.0
hsa-let-7g,ENSG00000182263,1.0
hsa-let-7i,ENSG00000182263,1.0
hsa-let-7b,ENSG00000076258,1.0
hsa-let-7c,ENSG00000076258,1.0
hsa-let-7d,ENSG00000076258,1.0
hsa-let-7e,ENSG00000076258,1.0
hsa-let-7g,ENSG00000076258,1.0
hsa-let-7i,ENSG00000076258,1.0
hsa-let-7b,ENSG00000117308,1.0
hsa-let-7c,ENSG00000117308,1.0
hsa-let-7d,ENSG00000117308,1.0
hsa-let-7e,ENSG00000117308,1.0
hsa-let-7g,ENSG00000117308,1.0
hsa-let-7i,ENSG00000117308,1.0
hsa-let-7b,ENSG00000089639,1.0
hsa-let-7c,ENSG00000089639,1.0
hsa-let-7d,ENSG00000089639,1.0
hsa-let-7e,ENSG00000089639,1.0
hsa-let-7g,ENSG00000089639,1.0
hsa-let-7i,ENSG00000089639,1.0
hsa-let-7b,ENSG00000147533,1.0
hsa-let-7c,ENSG00000147533,1.0
hsa-let-7d,ENSG00000147533,1.0
hsa-let-7e,ENSG00000147533,1.0
hsa-let-7g,ENSG00000147533,1.0
hsa-let-7i,ENSG00000147533,1.0
hsa-let-7b,ENSG00000277494,1.0
hsa-let-7c,ENSG00000277494,1.0
hsa-let-7d,ENSG00000277494,1.0
hsa-let-7e,ENSG00000277494,1.0
hsa-let-7g,ENSG00000277494,1.0
hsa-let-7i,ENSG00000277494,1.0
hsa-let-7b,ENSG00000115677,1.0
hsa-let-7c,ENSG00000115677,1.0
hsa-let-7d,ENSG00000115677,1.0
hsa-let-7e,ENSG00000115677,1.0
hsa-let-7g,ENSG00000115677,1.0
hsa-let-7i,ENSG00000115677,1.0
hsa-let-7b,ENSG00000119912,1.0
hsa-let-7c,ENSG00000119912,1.0
hsa-let-7d,ENSG00000119912,1.0
hsa-let-7e,ENSG00000119912,1.0
hsa-let-7g,ENSG00000119912,1.0
hsa-let-7i,ENSG00000119912,1.0
hsa-let-7b,ENSG00000164542,1.0
hsa-let-7c,ENSG00000164542,1.0
hsa-let-7d,ENSG00000164542,1.0
hsa-let-7e,ENSG00000164542,1.0
hsa-let-7g,ENSG00000164542,1.0
hsa-let-7i,ENSG00000164542,1.0
hsa-let-7b,ENSG00000119138,1.0
hsa-let-7c,ENSG00000119138,1.0
hsa-let-7d,ENSG00000119138,1.0
hsa-let-7e,ENSG00000119138,1.0
hsa-let-7g,ENSG00000119138,1.0
hsa-let-7i,ENSG00000119138,1.0
hsa-let-7b,ENSG00000114796,1.0
hsa-let-7c,ENSG00000114796,1.0
hsa-let-7d,ENSG00000114796,1.0
hsa-let-7e,ENSG00000114796,1.0
hsa-let-7g,ENSG00000114796,1.0
hsa-let-7i,ENSG00000114796,1.0
hsa-let-7b,ENSG00000002834,1.0
hsa-let-7c,ENSG00000002834,1.0
hsa-let-7d,ENSG00000002834,1.0
hsa-let-7e,ENSG00000002834,1.0
hsa-let-7g,ENSG00000002834,1.0
hsa-let-7i,ENSG00000002834,1.0
hsa-let-7b,ENSG00000127241;ENSG00000291559,1.0
hsa-let-7c,ENSG00000127241;ENSG00000291559,1.0
hsa-let-7d,ENSG00000127241;ENSG00000291559,1.0
hsa-let-7e,ENSG00000127241;ENSG00000291559,1.0
hsa-let-7g,ENSG00000127241;ENSG00000291559,1.0
hsa-let-7i,ENSG00000127241;ENSG00000291559,1.0
hsa-let-7b,ENSG00000011258,1.0
hsa-let-7c,ENSG00000011258,1.0
hsa-let-7d,ENSG00000011258,1.0
hsa-let-7e,ENSG00000011258,1.0
hsa-let-7g,ENSG00000011258,1.0
hsa-let-7i,ENSG00000011258,1.0
hsa-let-7b,ENSG00000074416,1.0
hsa-let-7c,ENSG00000074416,1.0
hsa-let-7d,ENSG00000074416,1.0
hsa-let-7e,ENSG00000074416,1.0
hsa-let-7g,ENSG00000074416,1.0
hsa-let-7i,ENSG00000074416,1.0
hsa-let-7b,ENSG00000131368,1.0
hsa-let-7c,ENSG00000131368,1.0
hsa-let-7d,ENSG00000131368,1.0
hsa-let-7e,ENSG00000131368,1.0
hsa-let-7g,ENSG00000131368,1.0
hsa-let-7i,ENSG00000131368,1.0
hsa-let-7b,ENSG00000134323,1.0
hsa-let-7c,ENSG00000134323,1.0
hsa-let-7d,ENSG00000134323,1.0
hsa-let-7e,ENSG00000134323,1.0
hsa-let-7g,ENSG00000134323,1.0
hsa-let-7i,ENSG00000134323,1.0
hsa-let-7b,ENSG00000142347,1.0
hsa-let-7c,ENSG00000142347,1.0
hsa-let-7d,ENSG00000142347,1.0
hsa-let-7e,ENSG00000142347,1.0
hsa-let-7g,ENSG00000142347,1.0
hsa-let-7i,ENSG00000142347,1.0
hsa-let-7b,ENSG00000196586,1.0
hsa-let-7c,ENSG00000196586,1.0
hsa-let-7d,ENSG00000196586,1.0
hsa-let-7e,ENSG00000196586,1.0
hsa-let-7g,ENSG00000196586,1.0
hsa-let-7i,ENSG00000196586,1.0
hsa-let-7b,ENSG00000183011,1.0
hsa-let-7c,ENSG00000183011,1.0
hsa-let-7d,ENSG00000183011,1.0
hsa-let-7e,ENSG00000183011,1.0
hsa-let-7g,ENSG00000183011,1.0
hsa-let-7i,ENSG00000183011,1.0
hsa-let-7b,ENSG00000090971,1.0
hsa-let-7c,ENSG00000090971,1.0
hsa-let-7d,ENSG00000090971,1.0
hsa-let-7e,ENSG00000090971,1.0
hsa-let-7g,ENSG00000090971,1.0
hsa-let-7i,ENSG00000090971,1.0
hsa-let-7b,ENSG00000049759,1.0
hsa-let-7c,ENSG00000049759,1.0
hsa-let-7d,ENSG00000049759,1.0
hsa-let-7e,ENSG00000049759,1.0
hsa-let-7g,ENSG00000049759,1.0
hsa-let-7i,ENSG00000049759,1.0
hsa-let-7b,ENSG00000123213,1.0
hsa-let-7c,ENSG00000123213,1.0
hsa-let-7d,ENSG00000123213,1.0
hsa-let-7e,ENSG00000123213,1.0
hsa-let-7g,ENSG00000123213,1.0
hsa-let-7i,ENSG00000123213,1.0
hsa-let-7b,ENSG00000101888,1.0
hsa-let-7c,ENSG00000101888,1.0
hsa-let-7d,ENSG00000101888,1.0
hsa-let-7e,ENSG00000101888,1.0
hsa-let-7g,ENSG00000101888,1.0
hsa-let-7i,ENSG00000101888,1.0
hsa-let-7b,ENSG00000072682,1.0
hsa-let-7c,ENSG00000072682,1.0
hsa-let-7d,ENSG00000072682,1.0
hsa-let-7e,ENSG00000072682,1.0
hsa-let-7g,ENSG00000072682,1.0
hsa-let-7i,ENSG00000072682,1.0
hsa-let-7b,ENSG00000179364,1.0
hsa-let-7c,ENSG00000179364,1.0
hsa-let-7d,ENSG00000179364,1.0
hsa-let-7e,ENSG00000179364,1.0
hsa-let-7g,ENSG00000179364,1.0
hsa-let-7i,ENSG00000179364,1.0
hsa-let-7b,ENSG00000162396,1.0
